country,ctryalp,REGION,WEFInc,WEFIncREV,yrsurv,setid,ID,weight,WEIGHT_L,WEIGHT_A,GEMWORK,GEMWORK3,GEMOCCU,GEMHHINC,GEMEDUC,UNEDUC,UNEDUC97,knowent,opport,suskill,fearfail,equalinc,nbgoodc,nbstatus,nbmedia,easystart,nbsocent,bstart,bjobst,suacts,suown,suowners,suwage,suwageyr,supay2,subustype,sunewcst,sucompet,sunewtec,suexport,sunowjob,suyr5job,sureason,sureason_oth,suoptype,suoptype_oth,ownmge,su_om,omown,omowners,omwageyr,ompay2,ombustype,omnewcst,omcompet,omnewtec,omexport,omnowjob,omyr5job,omreason,omreason_oth,omoptype,omoptype_oth,omrstart,futsup,discent,exbuscon,exreason,exreason_oth,busang,bafund,barel,barel_oth,occufull,occupart,occuself,occuprbs,occugov,occunfp,occuseek,occustu,occuump,occuhome,occurt,occuds,ipactive,ipactivenow,ipphase1,ipphase1role,ipphase2,ipphase2role,ipinit,ipteamsize,ipjob5yr,ipnewcst,ipcompet,ipexport,SUTYPE_ISIC4,SUTYPE_R,OMTYPE_ISIC4,OMTYPE_R,SUREAS_O,OMREAS_O,SUOPTP_O,OMOPTP_O,EXREAS_O,BAREL_O,eng_subustype,eng_sureason_oth,eng_suoptype_oth,eng_ombustype,eng_omreason_oth,eng_omoptype_oth,eng_exreason_oth,eng_barel_oth,subustype_code,ombustype_code,sufamily1,sufamily2,sufamily3,omfamily1,omfamily2,omfamily3,geactwork,geonline,geactshare,gehours,gehours3c,geincome,geincome3c,geplatf,geeduc,gemotiv,gemotiv_oth,geinmot,gepref,ENG_GEPLATF,ENG_GEMOTIV_OTH,gender,age,age7c,age9c,hhsize,DOUBLECOUNT,dtsurv,contact,callback,incontact,SUB,SUBA,SUBO,SUBOA,SUBOANW,OMBABYX,OMESTBX,BABYBUSM,BABYBUSO,ESTBBUSM,ESTBBUSO,ANYBUSOW,SUBOANWC,SUBOANW1,BABYBUS1,ESTBBUS1,BUSOWNER,BO_EXAGR,FUTSUP18,DISCEN18,KNOWEN18,OPPORT18,SUSKIL18,FRFAIL18,EQUALI18,NBGOOD18,NBSTAT18,NBMEDI18,INDSUP18,CULSUP18,TEA18,TEA18MAL,TEA18FEM,TEA18MOP,TEA18FOP,TEA18MNE,TEA18FNE,TEA18STA,TEA18OPP,TEA18NEC,TEA18OTH,TEA18MOT,TEA18IDO,TEA18MIX,SU_18WHY,BB_18WHY,TEA18WHY,EB_18WHY,SU_OPTYP,BB_OPTYP,TEAOPTYP,EB_OPTYP,SU_MOTIV,BB_MOTIV,TEAMOTIV,EB_MOTIV,SUBOPP18,SUBNEC18,NEMALE18,NEFEMA18,SU_ISIC4_4D,BB_ISIC4_4D,EB_ISIC4_4D,TEAISIC4_4D,TEASIC4C,EB_SIC4C,TEAISIC4_1D,EB_ISIC4_1D,TEA18MEM,EB_MEM,TEACUST,EB_CUST,TEACOMP,EB_COMP,TEATECH,EB_TECH,TEA18NTC,EB_18NTC,TEAHITEC,EB_HITEC,TEA18TEC,EB_18TEC,TEA18NPM,EB_18NPM,TEA18JNW,EB_18JNW,TEA18J5Y,EB_18J5Y,TEAJOBGR,EB_JOBGR,TEAJOBGP,EB_JOBGP,TEA18JOB,EB_18JOB,SU_JOB5Y,BB_JOB5Y,EB_JOB5Y,SU_JOBNW,BB_JOBNW,EB_JOBNW,SU_OWNER,BB_OWNER,EB_OWNER,TEAOWNER,TEA18EMP,EB_18EMP,TEA18HJG,EB_18HJG,TEAEXP4C,EB_EXP4C,EXIT_RS,EXIT_CTD,EXIT_ENT,BAFUNDUS,BUSANGVL,TEANEC_P,TEAOPP_P,FRFAILOP,FUTSUPNO,TEAJOBEX,TEANEWPR,TEANEWMK,TEAEXPST,TEAEXPWK,IPACT_ALL,IPACT_EMP,IPACTNOW_ALL,IPACTNOW_EMP,IPACTLD_ALL,IPACTLD_EMP,IPACTLDNOW_ALL,IPACTLDNOW_EMP
1.0,US,5.0,4.0,3.0,2018.0,1180010884.0,10884.0,1.4311105012893677,1.4193935820801713,1.4364227199250663,1.0,10.0,7.0,68100.0,1316.0,4.0,4.0,0.0,1.0,,,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.0,The nature of the product or service is: Housing; The primary customer base is: Anyone looking for a place to stay; The detailed sector of activity is : Housing,3.0,1.0,2.0,7.0,3.0,3.0,1.0,,2.0,,1.0,0.0,0.0,,,,0.0,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,2.0,21.0,,2.0,4.0,,2018-05-31,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,2.0,,,1.0,1.0,,0.0,0.0,,0.0,,,,,,,,,1.0,,3.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,2.0,,2.0,,0.0,,0.0,,0.0,,,3.0,,,3.0,,,1.0,,1.0,1.0,0.0,0.0,0.0,4.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
1.0,US,5.0,4.0,3.0,2018.0,1180010885.0,10885.0,1.4311105012893677,1.4193935820801713,1.4364227199250663,1.0,10.0,7.0,3467.0,1212.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,The nature of the product or service is: art; The primary customer base is: art collectors; The detailed sector of activity is :  home office,2.0,2.0,3.0,,,1.0,3.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,2.0,2.0,1.0,,,,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,2.0,22.0,,2.0,5.0,,2018-06-08,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,2.0,,,,,,3.0,,3.0,,1.0,0.0,,1.0,,,,,,,,,2.0,,2.0,,2.0,,3.0,,0.0,,0.0,,0.0,,1.0,,,,2.0,,1.0,,100.0,,0.0,,1.0,,,0.0,,,1.0,,,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,1.0,1.0,,0.0,1.0,1.0,,,0.0,,0.0,,0.0,,0.0,
1.0,US,5.0,4.0,3.0,2018.0,1180010886.0,10886.0,1.4311105012893677,1.4193935820801713,1.4364227199250663,2.0,10.0,2.0,33.0,1316.0,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,1.0,2.0,2.0,0.0,,,The nature of the product or service is: helping people; The primary customer base is: goods; The detailed sector of activity is : buying,2.0,3.0,3.0,2.0,,5.0,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,5.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,22.0,,2.0,1.0,,2018-05-29,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,0.0,,1.0,,,,,,,,,2.0,,2.0,,3.0,,3.0,,0.0,,0.0,,0.0,,1.0,,,,2.0,,5.0,,900.0,,0.0,,5.0,,,0.0,,,2.0,,,2.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010887.0,10887.0,1.3173885345458984,1.306602690257502,1.3222786222906011,4.0,20.0,4.0,33.0,1316.0,4.0,4.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,,0.0,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,0.0,,facebook,1.0,3.0,,1.0,2.0,,,2.0,33.0,,3.0,4.0,,2018-06-13,4.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,2.0,1.0,1.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,0.0,,0.0,
1.0,US,5.0,4.0,3.0,2018.0,1180010888.0,10888.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,68100.0,1720.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,,,The nature of the product or service is: biology research related service; The primary customer base is: researchers or doctors; The detailed sector of activity is : provide a platform,3.0,2.0,3.0,2.0,,30.0,4.0,,,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,2.0,28.0,,3.0,4.0,,2018-06-02,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,2.0,,,,,,3.0,,3.0,,1.0,0.0,,1.0,,,,,,,,,1.0,,3.0,,2.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,4.0,,30.0,,5900.0,,1.0,,30.0,,,0.0,,,3.0,,,3.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010889.0,10889.0,1.3173885345458984,1.306602690257502,1.3222786222906011,3.0,30.0,3.0,33.0,1316.0,6.0,5.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,0.0,,,The nature of the product or service is: Health and wellness; The primary customer base is: Any body looking for a good for you lotion; The detailed sector of activity is : Make and sell lotion to general public,2.0,2.0,3.0,6.0,,4.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,2.0,28.0,,3.0,6.0,,2018-06-13,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,0.0,,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,,3.0,,,,,,4.0,,4.0,,0.0,1.0,,1.0,,,,,,,,,2.0,,2.0,,2.0,,3.0,,0.0,,0.0,,0.0,,1.0,,,,2.0,,4.0,,700.0,,0.0,,4.0,,,0.0,,,1.0,,,1.0,1.0,0.0,0.0,0.0,3.0,,,0.0,0.0,,0.0,1.0,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,
1.0,US,5.0,4.0,3.0,2018.0,1180010890.0,10890.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,68100.0,1720.0,7.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,7210.0,The nature of the product or service is: biology research related service; The primary customer base is: researchers or doctors; The detailed sector of activity is : provide a platform,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,33.0,,3.0,4.0,,2018-06-08,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010891.0,10891.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,33.0,1316.0,6.0,5.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2014.0,,"The nature of the product or service is: Retail hobby shop; The primary customer base is: Local, stable income ages between 17-65; The detailed sector of activity is : For profit game store and event space",2.0,2.0,3.0,6.0,2.0,5.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,7.0,2023.0,The nature of the product or service is: Health and wellness; The primary customer base is: Any body looking for a good for you lotion; The detailed sector of activity is : Make and sell lotion to general public,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,2.0,,1.0,4.0,,5.0,,"E-commerce, online store",2.0,1.0,,,3.0,,,2.0,30.0,,3.0,2.0,,2018-06-08,4.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,3.0,,,,,,,,4.0,0.0,0.0,,0.0,,,2023.0,,,2.0,,3.0,,2.0,,2.0,,2.0,,3.0,,0.0,,1.0,,1.0,,1.0,,2.0,,2.0,,3.0,,150.0,,0.0,,,5.0,,,2.0,,,2.0,,0.0,1.0,0.0,0.0,,3.0,,0.0,0.0,,0.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,US,5.0,4.0,3.0,2018.0,1180010892.0,10892.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,33.0,1316.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,5600.0,The nature of the product or service is: Peruvian Food; The primary customer base is: Peruvian Decor; The detailed sector of activity is : Peruvian Culture/History,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,31.0,,3.0,2.0,,2018-06-12,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010893.0,10893.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,33.0,1316.0,6.0,5.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,2.0,1.0,2.0,2.0,,2.0,3.0,10.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,25.0,,3.0,2.0,,2018-06-03,4.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,1.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010894.0,10894.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,68100.0,1316.0,6.0,5.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,30.0,,3.0,3.0,,2018-06-13,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,US,5.0,4.0,3.0,2018.0,1180010895.0,10895.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,3467.0,1316.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,,,The nature of the product or service is: Peruvian Food; The primary customer base is: Peruvian Decor; The detailed sector of activity is : Peruvian Culture/History,3.0,2.0,,,,8.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,2.0,33.0,,3.0,3.0,,2018-05-31,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,0.0,,1.0,,,,,,,,,1.0,,3.0,,2.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,3.0,,8.0,,1500.0,,0.0,,8.0,,,0.0,,,2.0,,,2.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010896.0,10896.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,3467.0,1316.0,4.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,,0.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,31.0,,3.0,2.0,,2018-06-01,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,2.0,0.0,1.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010897.0,10897.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,68100.0,1720.0,7.0,5.0,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,200.0,5.0,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,4773.0,"The nature of the product or service is: Retail hobby shop; The primary customer base is: Local, stable income ages between 17-65; The detailed sector of activity is : For profit game store and event space",,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,33.0,,3.0,2.0,,2018-05-29,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,,0.0,1.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,200.0,1.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010898.0,10898.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,3467.0,1720.0,7.0,5.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,1.0,2.0,1.0,2.0,2.0,,2.0,50.0,250.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,33.0,,3.0,1.0,,2018-06-11,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,,3.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,US,5.0,4.0,3.0,2018.0,1180010899.0,10899.0,1.3173885345458984,1.306602690257502,1.3222786222906011,1.0,10.0,1.0,3467.0,1316.0,4.0,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,2.0,25.0,,3.0,2.0,,2018-06-13,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
